id,value,location,sample date,measure
513867,1.27,Chai,9-Sep-04,Chromium
513868,2.544,Chai,9-Sep-04,Lead
513869,0.728,Chai,9-Sep-04,Cadmium
513870,3.39,Chai,9-Sep-04,Nickel
513874,0.034,Chai,9-Sep-04,gamma-Hexachlorocyclohexane
501632,0,Boonsri,10-Sep-04,Zinc
501633,10.68,Boonsri,10-Sep-04,Copper
501634,1.41,Boonsri,10-Sep-04,Chromium
501635,6.955,Boonsri,10-Sep-04,Lead
501636,0.668,Boonsri,10-Sep-04,Cadmium
501637,3.218,Boonsri,10-Sep-04,Nickel
501643,0.016,Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
502851,0,Boonsri,10-Sep-04,Zinc
502853,5.111,Boonsri,10-Sep-04,Copper
502855,1.021,Boonsri,10-Sep-04,Chromium
502857,10.52,Boonsri,10-Sep-04,Lead
502859,0.05,Boonsri,10-Sep-04,Cadmium
502860,2.693,Boonsri,10-Sep-04,Nickel
502867,0.015,Boonsri,10-Sep-04,"p,p-DDT"
502868,0.068,Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
503973,0,Boonsri,10-Sep-04,Zinc
503974,7.223,Boonsri,10-Sep-04,Copper
503975,0.706,Boonsri,10-Sep-04,Chromium
503976,5.027,Boonsri,10-Sep-04,Lead
503977,0.872,Boonsri,10-Sep-04,Cadmium
503978,4.029,Boonsri,10-Sep-04,Nickel
503984,0.017,Boonsri,10-Sep-04,gamma-Hexachlorocyclohexane
511747,0,Chai,17-Sep-04,Zinc
511748,11.62,Chai,17-Sep-04,Copper
511749,1.287,Chai,17-Sep-04,Chromium
511750,1.674,Chai,17-Sep-04,Lead
511751,1.214,Chai,17-Sep-04,Cadmium
511752,3.53,Chai,17-Sep-04,Nickel
511755,0.09,Chai,17-Sep-04,gamma-Hexachlorocyclohexane
512852,0,Chai,17-Sep-04,Zinc
512854,7.14,Chai,17-Sep-04,Copper
512856,1.237,Chai,17-Sep-04,Chromium
512858,1.707,Chai,17-Sep-04,Lead
512860,0.926,Chai,17-Sep-04,Cadmium
512862,2.14,Chai,17-Sep-04,Nickel
512866,0.006,Chai,17-Sep-04,"p,p-DDT"
512867,0.051,Chai,17-Sep-04,gamma-Hexachlorocyclohexane
513888,0,Chai,17-Sep-04,Zinc
513889,10.9,Chai,17-Sep-04,Copper
513890,1.162,Chai,17-Sep-04,Chromium
513891,1.603,Chai,17-Sep-04,Lead
513892,0.749,Chai,17-Sep-04,Cadmium
513893,7.93,Chai,17-Sep-04,Nickel
513896,0.084,Chai,17-Sep-04,gamma-Hexachlorocyclohexane
501669,0,Boonsri,24-Sep-04,Zinc
501671,7.636,Boonsri,24-Sep-04,Copper
501673,0.572,Boonsri,24-Sep-04,Chromium
501675,3.988,Boonsri,24-Sep-04,Lead
501677,4.047,Boonsri,24-Sep-04,Cadmium
501678,3.165,Boonsri,24-Sep-04,Nickel
501685,0.027,Boonsri,24-Sep-04,gamma-Hexachlorocyclohexane
502892,0,Boonsri,24-Sep-04,Zinc
502893,6.669,Boonsri,24-Sep-04,Copper
502894,0.42,Boonsri,24-Sep-04,Chromium
502895,1.337,Boonsri,24-Sep-04,Lead
502896,4.852,Boonsri,24-Sep-04,Cadmium
502897,2.492,Boonsri,24-Sep-04,Nickel
502903,0.009,Boonsri,24-Sep-04,gamma-Hexachlorocyclohexane
504008,0,Boonsri,24-Sep-04,Zinc
504009,7.149,Boonsri,24-Sep-04,Copper
504010,0.348,Boonsri,24-Sep-04,Chromium
504011,7.298,Boonsri,24-Sep-04,Lead
504012,5.195,Boonsri,24-Sep-04,Cadmium
504013,2.187,Boonsri,24-Sep-04,Nickel
504019,0.017,Boonsri,24-Sep-04,gamma-Hexachlorocyclohexane
510745,0,Kohsoom,27-Sep-04,Zinc
510747,17.86,Kohsoom,27-Sep-04,Copper
510749,3.542,Kohsoom,27-Sep-04,Chromium
510751,6.129,Kohsoom,27-Sep-04,Lead
510753,1.136,Kohsoom,27-Sep-04,Cadmium
510754,3.478,Kohsoom,27-Sep-04,Nickel
510761,0.116,Kohsoom,27-Sep-04,gamma-Hexachlorocyclohexane
501710,0,Boonsri,8-Oct-04,Zinc
501711,5.966,Boonsri,8-Oct-04,Copper
501712,1.8,Boonsri,8-Oct-04,Chromium
501713,2.796,Boonsri,8-Oct-04,Lead
501714,0.638,Boonsri,8-Oct-04,Cadmium
501715,3.54,Boonsri,8-Oct-04,Nickel
501721,0.037,Boonsri,8-Oct-04,gamma-Hexachlorocyclohexane
502930,0,Boonsri,8-Oct-04,Zinc
502932,5.973,Boonsri,8-Oct-04,Copper
502934,0.867,Boonsri,8-Oct-04,Chromium
502936,2.757,Boonsri,8-Oct-04,Lead
502938,2.353,Boonsri,8-Oct-04,Cadmium
502940,4.122,Boonsri,8-Oct-04,Nickel
502947,0.048,Boonsri,8-Oct-04,gamma-Hexachlorocyclohexane
504044,0,Boonsri,8-Oct-04,Zinc
504045,5.246,Boonsri,8-Oct-04,Copper
504046,4.124,Boonsri,8-Oct-04,Chromium
504047,2.729,Boonsri,8-Oct-04,Lead
504048,1.018,Boonsri,8-Oct-04,Cadmium
504049,0.365,Boonsri,8-Oct-04,Nickel
504055,0.041,Boonsri,8-Oct-04,gamma-Hexachlorocyclohexane
518876,74,Kannika,9-Oct-04,Zinc
518877,5.682,Kannika,9-Oct-04,Copper
518878,0.692,Kannika,9-Oct-04,Chromium
518879,3.649,Kannika,9-Oct-04,Lead
518880,0.384,Kannika,9-Oct-04,Cadmium
518886,0.068,Kannika,9-Oct-04,gamma-Hexachlorocyclohexane
519587,69,Kannika,9-Oct-04,Zinc
519589,5.012,Kannika,9-Oct-04,Copper
519591,2.231,Kannika,9-Oct-04,Chromium
519593,2.262,Kannika,9-Oct-04,Lead
519595,0.406,Kannika,9-Oct-04,Cadmium
519601,0.022,Kannika,9-Oct-04,gamma-Hexachlorocyclohexane
520266,41,Kannika,9-Oct-04,Zinc
520267,3.123,Kannika,9-Oct-04,Copper
520268,1.246,Kannika,9-Oct-04,Chromium
520269,3.502,Kannika,9-Oct-04,Lead
520270,0.365,Kannika,9-Oct-04,Cadmium
520275,0.001,Kannika,9-Oct-04,"p,p-DDT"
520276,0.078,Kannika,9-Oct-04,gamma-Hexachlorocyclohexane
520978,76,Sakda,9-Oct-04,Zinc
520979,4.251,Sakda,9-Oct-04,Copper
520980,4.545,Sakda,9-Oct-04,Chromium
520981,2.987,Sakda,9-Oct-04,Lead
520982,0.269,Sakda,9-Oct-04,Cadmium
520988,0.064,Sakda,9-Oct-04,gamma-Hexachlorocyclohexane
521750,91,Sakda,9-Oct-04,Zinc
521752,3.012,Sakda,9-Oct-04,Copper
521754,2.719,Sakda,9-Oct-04,Chromium
521756,3.111,Sakda,9-Oct-04,Lead
521758,0.183,Sakda,9-Oct-04,Cadmium
521764,0.057,Sakda,9-Oct-04,gamma-Hexachlorocyclohexane
522476,27,Sakda,9-Oct-04,Zinc
522477,3.621,Sakda,9-Oct-04,Copper
522478,5.945,Sakda,9-Oct-04,Chromium
522479,1.976,Sakda,9-Oct-04,Lead
522480,0.504,Sakda,9-Oct-04,Cadmium
522485,0.024,Sakda,9-Oct-04,"p,p-DDT"
522486,0.039,Sakda,9-Oct-04,gamma-Hexachlorocyclohexane
511775,52,Chai,11-Oct-04,Zinc
511776,5.428,Chai,11-Oct-04,Copper
511777,1.129,Chai,11-Oct-04,Chromium
511778,3.592,Chai,11-Oct-04,Lead
511779,0.592,Chai,11-Oct-04,Cadmium
511785,0.03,Chai,11-Oct-04,gamma-Hexachlorocyclohexane
512889,76,Chai,11-Oct-04,Zinc
512891,4.965,Chai,11-Oct-04,Copper
512893,0.584,Chai,11-Oct-04,Chromium
512895,2.865,Chai,11-Oct-04,Lead
512897,0.864,Chai,11-Oct-04,Cadmium
512903,0.029,Chai,11-Oct-04,gamma-Hexachlorocyclohexane
513916,73,Chai,11-Oct-04,Zinc
513917,7.129,Chai,11-Oct-04,Copper
513918,0.907,Chai,11-Oct-04,Chromium
513919,4.026,Chai,11-Oct-04,Lead
513920,0.526,Chai,11-Oct-04,Cadmium
513925,0.012,Chai,11-Oct-04,gamma-Hexachlorocyclohexane
514717,58,Somchair,21-Oct-04,Zinc
514718,5.792,Somchair,21-Oct-04,Copper
514720,0.97,Somchair,21-Oct-04,Chromium
514722,3.649,Somchair,21-Oct-04,Lead
514724,0.318,Somchair,21-Oct-04,Cadmium
514731,0.05,Somchair,21-Oct-04,gamma-Hexachlorocyclohexane
515493,44,Busarakhan,21-Oct-04,Zinc
515494,8.645,Busarakhan,21-Oct-04,Copper
515496,0.541,Busarakhan,21-Oct-04,Chromium
515498,5.928,Busarakhan,21-Oct-04,Lead
515500,0.827,Busarakhan,21-Oct-04,Cadmium
515507,0.036,Busarakhan,21-Oct-04,gamma-Hexachlorocyclohexane
501744,0,Boonsri,22-Oct-04,Zinc
501745,5.964,Boonsri,22-Oct-04,Copper
501746,5.071,Boonsri,22-Oct-04,Chromium
501747,2.312,Boonsri,22-Oct-04,Lead
501748,12.54,Boonsri,22-Oct-04,Cadmium
501749,3.4,Boonsri,22-Oct-04,Nickel
502972,0,Boonsri,22-Oct-04,Zinc
502974,6.77,Boonsri,22-Oct-04,Copper
502976,3.163,Boonsri,22-Oct-04,Chromium
502978,2.284,Boonsri,22-Oct-04,Lead
502980,1.903,Boonsri,22-Oct-04,Cadmium
502982,3.114,Boonsri,22-Oct-04,Nickel
504078,0,Boonsri,22-Oct-04,Zinc
504079,7.696,Boonsri,22-Oct-04,Copper
504080,1.449,Boonsri,22-Oct-04,Chromium
504081,1.675,Boonsri,22-Oct-04,Lead
504082,1.123,Boonsri,22-Oct-04,Cadmium
504083,12.07,Boonsri,22-Oct-04,Nickel
510789,0,Kohsoom,24-Oct-04,Zinc
510791,4.087,Kohsoom,24-Oct-04,Copper
510793,2.544,Kohsoom,24-Oct-04,Chromium
510795,4.435,Kohsoom,24-Oct-04,Lead
510797,0.273,Kohsoom,24-Oct-04,Cadmium
510798,2.696,Kohsoom,24-Oct-04,Nickel
510805,0.026,Kohsoom,24-Oct-04,gamma-Hexachlorocyclohexane
511789,36,Chai,30-Oct-04,Zinc
511790,6.428,Chai,30-Oct-04,Copper
511791,2.494,Chai,30-Oct-04,Chromium
511792,4.298,Chai,30-Oct-04,Lead
511793,0.326,Chai,30-Oct-04,Cadmium
511794,0.059,Chai,30-Oct-04,gamma-Hexachlorocyclohexane
512909,81,Chai,30-Oct-04,Zinc
512911,5.986,Chai,30-Oct-04,Copper
512913,0.685,Chai,30-Oct-04,Chromium
512915,3.274,Chai,30-Oct-04,Lead
512917,0.304,Chai,30-Oct-04,Cadmium
512918,0.049,Chai,30-Oct-04,gamma-Hexachlorocyclohexane
513929,42,Chai,30-Oct-04,Zinc
513930,7.129,Chai,30-Oct-04,Copper
513931,0.99,Chai,30-Oct-04,Chromium
513932,4.042,Chai,30-Oct-04,Lead
513933,0.402,Chai,30-Oct-04,Cadmium
513934,0.015,Chai,30-Oct-04,gamma-Hexachlorocyclohexane
501782,0,Boonsri,5-Nov-04,Zinc
501784,6.209,Boonsri,5-Nov-04,Copper
501786,2.422,Boonsri,5-Nov-04,Chromium
501788,5.462,Boonsri,5-Nov-04,Lead
501790,7.313,Boonsri,5-Nov-04,Cadmium
501792,2.569,Boonsri,5-Nov-04,Nickel
501799,0.047,Boonsri,5-Nov-04,gamma-Hexachlorocyclohexane
503014,0,Boonsri,5-Nov-04,Zinc
503015,6.424,Boonsri,5-Nov-04,Copper
503016,1.834,Boonsri,5-Nov-04,Chromium
503017,4.095,Boonsri,5-Nov-04,Lead
503018,2.802,Boonsri,5-Nov-04,Cadmium
503019,2.241,Boonsri,5-Nov-04,Nickel
503025,0.029,Boonsri,5-Nov-04,gamma-Hexachlorocyclohexane
504114,0,Boonsri,5-Nov-04,Zinc
504115,8.43,Boonsri,5-Nov-04,Copper
504116,0.228,Boonsri,5-Nov-04,Chromium
504117,2.747,Boonsri,5-Nov-04,Lead
504118,0.794,Boonsri,5-Nov-04,Cadmium
504119,2.265,Boonsri,5-Nov-04,Nickel
504125,0.034,Boonsri,5-Nov-04,gamma-Hexachlorocyclohexane
514735,0,Somchair,6-Nov-04,Zinc
514736,11.09,Somchair,6-Nov-04,Copper
514737,1.584,Somchair,6-Nov-04,Chromium
514738,4.048,Somchair,6-Nov-04,Lead
514739,0.605,Somchair,6-Nov-04,Cadmium
514740,5.064,Somchair,6-Nov-04,Nickel
514742,0.067,Somchair,6-Nov-04,gamma-Hexachlorocyclohexane
515511,0,Busarakhan,6-Nov-04,Zinc
515512,9.847,Busarakhan,6-Nov-04,Copper
515513,8.851,Busarakhan,6-Nov-04,Chromium
515514,2.817,Busarakhan,6-Nov-04,Lead
515515,0.35,Busarakhan,6-Nov-04,Cadmium
515516,6.106,Busarakhan,6-Nov-04,Nickel
515518,0.032,Busarakhan,6-Nov-04,gamma-Hexachlorocyclohexane
518890,0,Kannika,12-Nov-04,Zinc
518891,8.497,Kannika,12-Nov-04,Copper
518892,2.331,Kannika,12-Nov-04,Chromium
518893,0.712,Kannika,12-Nov-04,Lead
518894,0.297,Kannika,12-Nov-04,Cadmium
518895,3.177,Kannika,12-Nov-04,Nickel
519607,0,Kannika,12-Nov-04,Zinc
519609,8.346,Kannika,12-Nov-04,Copper
519611,2.029,Kannika,12-Nov-04,Chromium
519613,1.764,Kannika,12-Nov-04,Lead
519615,0.642,Kannika,12-Nov-04,Cadmium
519617,4.848,Kannika,12-Nov-04,Nickel
520280,0,Kannika,12-Nov-04,Zinc
520281,7.183,Kannika,12-Nov-04,Copper
520282,2.598,Kannika,12-Nov-04,Chromium
520283,1.383,Kannika,12-Nov-04,Lead
520284,0.258,Kannika,12-Nov-04,Cadmium
520285,3.168,Kannika,12-Nov-04,Nickel
520286,0.026,Kannika,12-Nov-04,gamma-Hexachlorocyclohexane
520992,0,Sakda,12-Nov-04,Zinc
520993,6.853,Sakda,12-Nov-04,Copper
520994,1.075,Sakda,12-Nov-04,Chromium
520995,0.891,Sakda,12-Nov-04,Lead
520996,0.274,Sakda,12-Nov-04,Cadmium
520997,2.682,Sakda,12-Nov-04,Nickel
520999,0.005,Sakda,12-Nov-04,gamma-Hexachlorocyclohexane
521770,0,Sakda,12-Nov-04,Zinc
521772,8.72,Sakda,12-Nov-04,Copper
521774,1.799,Sakda,12-Nov-04,Chromium
521776,1.312,Sakda,12-Nov-04,Lead
521778,0.326,Sakda,12-Nov-04,Cadmium
521780,4.039,Sakda,12-Nov-04,Nickel
521781,0.014,Sakda,12-Nov-04,gamma-Hexachlorocyclohexane
522490,0,Sakda,12-Nov-04,Zinc
522491,3.259,Sakda,12-Nov-04,Copper
522492,1.707,Sakda,12-Nov-04,Chromium
522493,1.557,Sakda,12-Nov-04,Lead
522494,0.233,Sakda,12-Nov-04,Cadmium
522495,3.099,Sakda,12-Nov-04,Nickel
522496,0.009,Sakda,12-Nov-04,gamma-Hexachlorocyclohexane
511814,0,Chai,21-Nov-04,Zinc
511815,9.068,Chai,21-Nov-04,Copper
511816,2.104,Chai,21-Nov-04,Chromium
511817,1.428,Chai,21-Nov-04,Lead
511818,0.191,Chai,21-Nov-04,Cadmium
511819,5.173,Chai,21-Nov-04,Nickel
511826,0.055,Chai,21-Nov-04,gamma-Hexachlorocyclohexane
512940,0,Chai,21-Nov-04,Zinc
512942,15.37,Chai,21-Nov-04,Copper
512944,2.795,Chai,21-Nov-04,Chromium
512946,3.347,Chai,21-Nov-04,Lead
512948,0.274,Chai,21-Nov-04,Cadmium
512950,8.27,Chai,21-Nov-04,Nickel
512956,0.036,Chai,21-Nov-04,gamma-Hexachlorocyclohexane
513954,0,Chai,21-Nov-04,Zinc
513955,8.608,Chai,21-Nov-04,Copper
513956,1.447,Chai,21-Nov-04,Chromium
513957,3.4,Chai,21-Nov-04,Lead
513958,0.264,Chai,21-Nov-04,Cadmium
513959,3.81,Chai,21-Nov-04,Nickel
513965,0.025,Chai,21-Nov-04,gamma-Hexachlorocyclohexane
501823,0,Boonsri,26-Nov-04,Zinc
501824,17.9,Boonsri,26-Nov-04,Copper
501825,3.561,Boonsri,26-Nov-04,Chromium
501826,6.257,Boonsri,26-Nov-04,Lead
501827,2.706,Boonsri,26-Nov-04,Cadmium
501828,6.46,Boonsri,26-Nov-04,Nickel
501834,0.062,Boonsri,26-Nov-04,gamma-Hexachlorocyclohexane
503051,0,Boonsri,26-Nov-04,Zinc
503053,19.52,Boonsri,26-Nov-04,Copper
503055,0.663,Boonsri,26-Nov-04,Chromium
503057,0.122,Boonsri,26-Nov-04,Lead
503059,0.612,Boonsri,26-Nov-04,Cadmium
503061,1.236,Boonsri,26-Nov-04,Nickel
503068,0.03,Boonsri,26-Nov-04,gamma-Hexachlorocyclohexane
504149,0,Boonsri,26-Nov-04,Zinc
504150,60.71,Boonsri,26-Nov-04,Copper
504151,3.028,Boonsri,26-Nov-04,Chromium
504152,8.551,Boonsri,26-Nov-04,Lead
504153,2.114,Boonsri,26-Nov-04,Cadmium
504154,7.608,Boonsri,26-Nov-04,Nickel
504160,0.03,Boonsri,26-Nov-04,gamma-Hexachlorocyclohexane
511835,0,Chai,26-Nov-04,Zinc
511836,6.499,Chai,26-Nov-04,Copper
511837,1.231,Chai,26-Nov-04,Chromium
511838,1.22,Chai,26-Nov-04,Lead
511839,0.164,Chai,26-Nov-04,Cadmium
511840,3.204,Chai,26-Nov-04,Nickel
511841,0.04,Chai,26-Nov-04,gamma-Hexachlorocyclohexane
512967,0,Chai,26-Nov-04,Zinc
512969,10.78,Chai,26-Nov-04,Copper
512971,5.511,Chai,26-Nov-04,Chromium
512973,3.699,Chai,26-Nov-04,Lead
512975,0.339,Chai,26-Nov-04,Cadmium
512977,5.565,Chai,26-Nov-04,Nickel
512978,0.035,Chai,26-Nov-04,gamma-Hexachlorocyclohexane
513974,0,Chai,26-Nov-04,Zinc
513975,8.351,Chai,26-Nov-04,Copper
513976,1.36,Chai,26-Nov-04,Chromium
513977,9.543,Chai,26-Nov-04,Lead
513978,0.444,Chai,26-Nov-04,Cadmium
513979,2.75,Chai,26-Nov-04,Nickel
513980,0.041,Chai,26-Nov-04,gamma-Hexachlorocyclohexane
510833,0,Kohsoom,28-Nov-04,Zinc
510835,10.88,Kohsoom,28-Nov-04,Copper
510837,2.232,Kohsoom,28-Nov-04,Chromium
510839,1.073,Kohsoom,28-Nov-04,Lead
510841,0.655,Kohsoom,28-Nov-04,Cadmium
510843,11.32,Kohsoom,28-Nov-04,Nickel
510849,0.003,Kohsoom,28-Nov-04,"p,p-DDT"
510850,0.04,Kohsoom,28-Nov-04,gamma-Hexachlorocyclohexane
501858,0,Boonsri,3-Dec-04,Zinc
501859,7.819,Boonsri,3-Dec-04,Copper
501860,2.571,Boonsri,3-Dec-04,Chromium
501861,3.245,Boonsri,3-Dec-04,Lead
501862,1.15,Boonsri,3-Dec-04,Cadmium
501863,4.175,Boonsri,3-Dec-04,Nickel
503094,0,Boonsri,3-Dec-04,Zinc
503096,10.07,Boonsri,3-Dec-04,Copper
503099,3.341,Boonsri,3-Dec-04,Lead
503101,0.659,Boonsri,3-Dec-04,Cadmium
503103,4.221,Boonsri,3-Dec-04,Nickel
503109,0.013,Boonsri,3-Dec-04,gamma-Hexachlorocyclohexane
504184,0,Boonsri,3-Dec-04,Zinc
504185,5.577,Boonsri,3-Dec-04,Copper
504186,2.166,Boonsri,3-Dec-04,Lead
504187,0.89,Boonsri,3-Dec-04,Cadmium
504188,2.536,Boonsri,3-Dec-04,Nickel
514762,0,Somchair,3-Dec-04,Zinc
514763,4.528,Somchair,3-Dec-04,Copper
514764,0.687,Somchair,3-Dec-04,Chromium
514765,3.837,Somchair,3-Dec-04,Lead
514766,0.05,Somchair,3-Dec-04,Cadmium
514767,4.354,Somchair,3-Dec-04,Nickel
515538,0,Busarakhan,3-Dec-04,Zinc
515539,4.758,Busarakhan,3-Dec-04,Copper
515540,0.602,Busarakhan,3-Dec-04,Chromium
515541,8.192,Busarakhan,3-Dec-04,Lead
515542,0.05,Busarakhan,3-Dec-04,Cadmium
515543,5.975,Busarakhan,3-Dec-04,Nickel
511861,0,Chai,5-Dec-04,Zinc
511862,6.695,Chai,5-Dec-04,Copper
511863,1.178,Chai,5-Dec-04,Chromium
511864,15.72,Chai,5-Dec-04,Lead
511865,0.279,Chai,5-Dec-04,Cadmium
511866,4.021,Chai,5-Dec-04,Nickel
513000,0,Chai,5-Dec-04,Zinc
513002,8.839,Chai,5-Dec-04,Copper
513004,1.374,Chai,5-Dec-04,Chromium
513006,6.003,Chai,5-Dec-04,Lead
513008,0.073,Chai,5-Dec-04,Cadmium
513010,1.339,Chai,5-Dec-04,Nickel
514000,0,Chai,5-Dec-04,Zinc
514001,7.317,Chai,5-Dec-04,Copper
514002,1.119,Chai,5-Dec-04,Chromium
514003,1.234,Chai,5-Dec-04,Lead
514004,0.161,Chai,5-Dec-04,Cadmium
514005,3.896,Chai,5-Dec-04,Nickel
511874,0,Chai,9-Dec-04,Zinc
511875,10.325,Chai,9-Dec-04,Copper
511876,2.373,Chai,9-Dec-04,Chromium
511877,11.27,Chai,9-Dec-04,Lead
511878,0.05,Chai,9-Dec-04,Cadmium
511879,7.189,Chai,9-Dec-04,Nickel
513021,0,Chai,9-Dec-04,Zinc
513023,18.64,Chai,9-Dec-04,Copper
513025,3.385,Chai,9-Dec-04,Chromium
513027,9.091,Chai,9-Dec-04,Lead
513029,0.504,Chai,9-Dec-04,Cadmium
513031,13.12,Chai,9-Dec-04,Nickel
514013,0,Chai,9-Dec-04,Zinc
514014,14.23,Chai,9-Dec-04,Copper
514015,1.303,Chai,9-Dec-04,Chromium
514016,2.435,Chai,9-Dec-04,Lead
514017,0.322,Chai,9-Dec-04,Cadmium
514018,6.443,Chai,9-Dec-04,Nickel
518916,0,Kannika,11-Dec-04,Zinc
518917,6.501,Kannika,11-Dec-04,Copper
518918,1.391,Kannika,11-Dec-04,Chromium
518919,1.323,Kannika,11-Dec-04,Lead
518920,0.292,Kannika,11-Dec-04,Cadmium
518921,8.642,Kannika,11-Dec-04,Nickel
519639,0,Kannika,11-Dec-04,Zinc
519641,7.354,Kannika,11-Dec-04,Copper
519643,2.525,Kannika,11-Dec-04,Chromium
519645,4.762,Kannika,11-Dec-04,Lead
519647,0.935,Kannika,11-Dec-04,Cadmium
519649,21.32,Kannika,11-Dec-04,Nickel
520306,0,Kannika,11-Dec-04,Zinc
520307,8.466,Kannika,11-Dec-04,Copper
520308,1.54,Kannika,11-Dec-04,Chromium
520309,1.852,Kannika,11-Dec-04,Lead
520310,0.352,Kannika,11-Dec-04,Cadmium
520311,9.255,Kannika,11-Dec-04,Nickel
521019,0,Sakda,11-Dec-04,Zinc
521020,4.563,Sakda,11-Dec-04,Copper
521021,1.945,Sakda,11-Dec-04,Chromium
521022,0.576,Sakda,11-Dec-04,Lead
521023,0.122,Sakda,11-Dec-04,Cadmium
521024,4.893,Sakda,11-Dec-04,Nickel
521803,0,Sakda,11-Dec-04,Zinc
521805,6.866,Sakda,11-Dec-04,Copper
521807,0.624,Sakda,11-Dec-04,Chromium
521809,1.149,Sakda,11-Dec-04,Lead
521811,0.284,Sakda,11-Dec-04,Cadmium
521813,5.427,Sakda,11-Dec-04,Nickel
522516,0,Sakda,11-Dec-04,Zinc
522517,4.372,Sakda,11-Dec-04,Copper
522518,0.626,Sakda,11-Dec-04,Chromium
522519,0.415,Sakda,11-Dec-04,Lead
522520,0.078,Sakda,11-Dec-04,Cadmium
522521,4.13,Sakda,11-Dec-04,Nickel
501888,0,Boonsri,17-Dec-04,Zinc
501889,8.084,Boonsri,17-Dec-04,Copper
501890,11.5,Boonsri,17-Dec-04,Chromium
501891,2.479,Boonsri,17-Dec-04,Lead
501892,1.616,Boonsri,17-Dec-04,Cadmium
501893,2.122,Boonsri,17-Dec-04,Nickel
510875,0,Kohsoom,19-Dec-04,Zinc
510876,1.846,Kohsoom,19-Dec-04,Copper
510877,0.963,Kohsoom,19-Dec-04,Chromium
510878,0.367,Kohsoom,19-Dec-04,Lead
510879,0.057,Kohsoom,19-Dec-04,Cadmium
510880,8.841,Kohsoom,19-Dec-04,Nickel
510885,0.019,Kohsoom,19-Dec-04,gamma-Hexachlorocyclohexane
589638,57,Boonsri,14-Jan-05,Zinc
589639,22.950001,Boonsri,14-Jan-05,Copper
589640,3.309,Boonsri,14-Jan-05,Chromium
589641,15.11,Boonsri,14-Jan-05,Lead
589642,10,Boonsri,14-Jan-05,Cadmium
589643,0.407,Boonsri,14-Jan-05,Mercury
589644,10.405,Boonsri,14-Jan-05,Nickel
589651,0.078,Boonsri,14-Jan-05,Atrazine
589652,0,Boonsri,14-Jan-05,Heptachloroepoxide
589653,0,Boonsri,14-Jan-05,Heptachlor
589654,0,Boonsri,14-Jan-05,Endosulfan (alpha)
589655,0,Boonsri,14-Jan-05,Endosulfan (beta)
589656,0,Boonsri,14-Jan-05,"p,p-DDD"
589657,0.009,Boonsri,14-Jan-05,"p,p-DDE"
589658,0,Boonsri,14-Jan-05,alpha-Hexachlorocyclohexane
589659,0.027,Boonsri,14-Jan-05,beta-Hexaxchlorocyclohexane
589660,0.029,Boonsri,14-Jan-05,gamma-Hexachlorocyclohexane
589661,0,Boonsri,14-Jan-05,Aldrin
589662,0.092,Boonsri,14-Jan-05,Dieldrin
589663,0.231,Boonsri,14-Jan-05,Endrin
591235,30,Boonsri,14-Jan-05,Zinc
591237,13.44,Boonsri,14-Jan-05,Copper
591239,3.531,Boonsri,14-Jan-05,Chromium
591241,3.84,Boonsri,14-Jan-05,Lead
591243,1.233,Boonsri,14-Jan-05,Cadmium
591245,0,Boonsri,14-Jan-05,Mercury
591246,5.923,Boonsri,14-Jan-05,Nickel
591253,0.138,Boonsri,14-Jan-05,Atrazine
591254,0,Boonsri,14-Jan-05,Heptachloroepoxide
591255,0,Boonsri,14-Jan-05,Heptachlor
591256,0,Boonsri,14-Jan-05,Endosulfan (alpha)
591257,0,Boonsri,14-Jan-05,Endosulfan (beta)
591258,0.013,Boonsri,14-Jan-05,"p,p-DDD"
591259,0.028,Boonsri,14-Jan-05,"p,p-DDE"
591260,0,Boonsri,14-Jan-05,alpha-Hexachlorocyclohexane
591261,0.013,Boonsri,14-Jan-05,beta-Hexaxchlorocyclohexane
591262,0.015,Boonsri,14-Jan-05,gamma-Hexachlorocyclohexane
591263,0,Boonsri,14-Jan-05,Aldrin
591264,0,Boonsri,14-Jan-05,Dieldrin
591265,0.093,Boonsri,14-Jan-05,Endrin
592988,113,Boonsri,14-Jan-05,Zinc
592989,36.779999,Boonsri,14-Jan-05,Copper
592990,9.782,Boonsri,14-Jan-05,Chromium
592991,25.32,Boonsri,14-Jan-05,Lead
592992,0.656,Boonsri,14-Jan-05,Cadmium
592993,0,Boonsri,14-Jan-05,Mercury
592994,11.145,Boonsri,14-Jan-05,Nickel
593000,0.26,Boonsri,14-Jan-05,Atrazine
593001,0,Boonsri,14-Jan-05,Heptachloroepoxide
593002,0,Boonsri,14-Jan-05,Heptachlor
593003,0,Boonsri,14-Jan-05,Endosulfan (alpha)
593004,0,Boonsri,14-Jan-05,Endosulfan (beta)
593005,0,Boonsri,14-Jan-05,"p,p-DDD"
593006,0,Boonsri,14-Jan-05,"p,p-DDE"
593007,0,Boonsri,14-Jan-05,alpha-Hexachlorocyclohexane
593008,0.009,Boonsri,14-Jan-05,beta-Hexaxchlorocyclohexane
593009,0.013,Boonsri,14-Jan-05,gamma-Hexachlorocyclohexane
593010,0,Boonsri,14-Jan-05,Aldrin
593011,0,Boonsri,14-Jan-05,Dieldrin
593012,0.049,Boonsri,14-Jan-05,Endrin
613529,37,Kannika,16-Jan-05,Zinc
