id,value,location,sample date,measure
299257,13.37,Chai,18-May-03,Magnesium
299923,17.99,Chai,18-May-03,Magnesium
298579,0.061,Chai,18-May-03,Manganese
299261,0.047,Chai,18-May-03,Manganese
299927,0.05,Chai,18-May-03,Manganese
298571,1.47,Chai,18-May-03,Nitrates
299253,1.44,Chai,18-May-03,Nitrates
299919,1.51,Chai,18-May-03,Nitrates
298570,0.048,Chai,18-May-03,Nitrites
299252,0.024,Chai,18-May-03,Nitrites
299918,0.024,Chai,18-May-03,Nitrites
298572,0.021,Chai,18-May-03,Orthophosphate-phosphorus
299254,0.006,Chai,18-May-03,Orthophosphate-phosphorus
299920,0.01,Chai,18-May-03,Orthophosphate-phosphorus
298577,27.54,Chai,18-May-03,Sulphates
299259,22.45,Chai,18-May-03,Sulphates
299925,26.26,Chai,18-May-03,Sulphates
298591,240,Chai,18-May-03,Total coliforms
299273,160,Chai,18-May-03,Total coliforms
299939,92,Chai,18-May-03,Total coliforms
298573,0.041,Chai,18-May-03,Total phosphorus
299255,0.01,Chai,18-May-03,Total phosphorus
299921,0.016,Chai,18-May-03,Total phosphorus
303247,0.227,Kannika,21-May-03,Ammonium
303607,0.25,Kannika,21-May-03,Ammonium
303955,0.33,Kannika,21-May-03,Ammonium
303244,175.6,Kannika,21-May-03,Bicarbonates
303604,200.6,Kannika,21-May-03,Bicarbonates
303952,175.6,Kannika,21-May-03,Bicarbonates
303264,1.1,Kannika,21-May-03,Biochemical Oxygen
303624,1.4,Kannika,21-May-03,Biochemical Oxygen
303972,1.2,Kannika,21-May-03,Biochemical Oxygen
303252,74.2,Kannika,21-May-03,Calcium
303612,63,Kannika,21-May-03,Calcium
303960,59.3,Kannika,21-May-03,Calcium
303265,7,Kannika,21-May-03,Chemical Oxygen Demand (Cr)
303625,8,Kannika,21-May-03,Chemical Oxygen Demand (Cr)
303973,12,Kannika,21-May-03,Chemical Oxygen Demand (Cr)
303266,4.5,Kannika,21-May-03,Chemical Oxygen Demand (Mn)
303626,3.9,Kannika,21-May-03,Chemical Oxygen Demand (Mn)
303974,3.7,Kannika,21-May-03,Chemical Oxygen Demand (Mn)
303254,28.4,Kannika,21-May-03,Chlorides
303614,28.4,Kannika,21-May-03,Chlorides
303962,21.3,Kannika,21-May-03,Chlorides
303242,8.6,Kannika,21-May-03,Dissolved oxygen
303602,8.9,Kannika,21-May-03,Dissolved oxygen
303950,8.3,Kannika,21-May-03,Dissolved oxygen
303256,0.671,Kannika,21-May-03,Iron
303616,0.439,Kannika,21-May-03,Iron
303964,0.718,Kannika,21-May-03,Iron
303253,8.9,Kannika,21-May-03,Magnesium
303613,17.9,Kannika,21-May-03,Magnesium
303961,22.3,Kannika,21-May-03,Magnesium
303257,0.045,Kannika,21-May-03,Manganese
303617,0.054,Kannika,21-May-03,Manganese
303965,0.06,Kannika,21-May-03,Manganese
303249,1.84,Kannika,21-May-03,Nitrates
303609,1.93,Kannika,21-May-03,Nitrates
303957,1.88,Kannika,21-May-03,Nitrates
303248,0.016,Kannika,21-May-03,Nitrites
303608,0.03,Kannika,21-May-03,Nitrites
303956,0.026,Kannika,21-May-03,Nitrites
303250,0.005,Kannika,21-May-03,Orthophosphate-phosphorus
303610,0.005,Kannika,21-May-03,Orthophosphate-phosphorus
303958,0.005,Kannika,21-May-03,Orthophosphate-phosphorus
303255,26.5,Kannika,21-May-03,Sulphates
303615,25.9,Kannika,21-May-03,Sulphates
303963,31.6,Kannika,21-May-03,Sulphates
303251,0.046,Kannika,21-May-03,Total phosphorus
303611,0.019,Kannika,21-May-03,Total phosphorus
303959,0.013,Kannika,21-May-03,Total phosphorus
293016,0.54,Boonsri,22-May-03,Ammonium
293634,0.58,Boonsri,22-May-03,Ammonium
294252,0.66,Boonsri,22-May-03,Ammonium
300474,0.95,Somchair,22-May-03,Ammonium
300848,0.74,Busarakhan,22-May-03,Ammonium
304314,0.505,Sakda,22-May-03,Ammonium
304653,0.267,Sakda,22-May-03,Ammonium
304998,0.241,Sakda,22-May-03,Ammonium
293013,176.9,Boonsri,22-May-03,Bicarbonates
293631,183,Boonsri,22-May-03,Bicarbonates
294249,176.9,Boonsri,22-May-03,Bicarbonates
300471,113.4,Somchair,22-May-03,Bicarbonates
300845,151.8,Busarakhan,22-May-03,Bicarbonates
304311,226.3,Sakda,22-May-03,Bicarbonates
304650,215.3,Sakda,22-May-03,Bicarbonates
304995,226.3,Sakda,22-May-03,Bicarbonates
293024,3.6,Boonsri,22-May-03,Biochemical Oxygen
293642,3.2,Boonsri,22-May-03,Biochemical Oxygen
294260,3.7,Boonsri,22-May-03,Biochemical Oxygen
300491,4,Somchair,22-May-03,Biochemical Oxygen
300865,2.1,Busarakhan,22-May-03,Biochemical Oxygen
304331,1,Sakda,22-May-03,Biochemical Oxygen
304670,1.3,Sakda,22-May-03,Biochemical Oxygen
305015,1.6,Sakda,22-May-03,Biochemical Oxygen
293020,47.6,Boonsri,22-May-03,Calcium
293638,47.6,Boonsri,22-May-03,Calcium
294256,46,Boonsri,22-May-03,Calcium
300479,63,Somchair,22-May-03,Calcium
300853,48.2,Busarakhan,22-May-03,Calcium
304319,59.3,Sakda,22-May-03,Calcium
304658,44.5,Sakda,22-May-03,Calcium
305003,59.3,Sakda,22-May-03,Calcium
293025,9.6,Boonsri,22-May-03,Chemical Oxygen Demand (Cr)
293643,8.5,Boonsri,22-May-03,Chemical Oxygen Demand (Cr)
294261,10.4,Boonsri,22-May-03,Chemical Oxygen Demand (Cr)
300492,32,Somchair,22-May-03,Chemical Oxygen Demand (Cr)
300866,16,Busarakhan,22-May-03,Chemical Oxygen Demand (Cr)
304332,12,Sakda,22-May-03,Chemical Oxygen Demand (Cr)
304671,8,Sakda,22-May-03,Chemical Oxygen Demand (Cr)
305016,59,Sakda,22-May-03,Chemical Oxygen Demand (Cr)
293026,3.7,Boonsri,22-May-03,Chemical Oxygen Demand (Mn)
293644,3.4,Boonsri,22-May-03,Chemical Oxygen Demand (Mn)
294262,4.1,Boonsri,22-May-03,Chemical Oxygen Demand (Mn)
300493,7,Somchair,22-May-03,Chemical Oxygen Demand (Mn)
300867,4.6,Busarakhan,22-May-03,Chemical Oxygen Demand (Mn)
304333,4.26,Sakda,22-May-03,Chemical Oxygen Demand (Mn)
304672,4.51,Sakda,22-May-03,Chemical Oxygen Demand (Mn)
305017,42.7,Sakda,22-May-03,Chemical Oxygen Demand (Mn)
293022,19.3,Boonsri,22-May-03,Chlorides
293640,20.3,Boonsri,22-May-03,Chlorides
294258,18.6,Boonsri,22-May-03,Chlorides
300481,120.7,Somchair,22-May-03,Chlorides
300855,49.7,Busarakhan,22-May-03,Chlorides
304321,28.4,Sakda,22-May-03,Chlorides
304660,35.5,Sakda,22-May-03,Chlorides
305005,35.5,Sakda,22-May-03,Chlorides
293011,8.7,Boonsri,22-May-03,Dissolved oxygen
293629,8.7,Boonsri,22-May-03,Dissolved oxygen
294247,8.8,Boonsri,22-May-03,Dissolved oxygen
300469,11.9,Somchair,22-May-03,Dissolved oxygen
300843,7.6,Busarakhan,22-May-03,Dissolved oxygen
304309,9.1,Sakda,22-May-03,Dissolved oxygen
304648,8.8,Sakda,22-May-03,Dissolved oxygen
304993,8.7,Sakda,22-May-03,Dissolved oxygen
300483,0.665,Somchair,22-May-03,Iron
300857,0.918,Busarakhan,22-May-03,Iron
304323,0.643,Sakda,22-May-03,Iron
304662,0.69,Sakda,22-May-03,Iron
305007,0.864,Sakda,22-May-03,Iron
293021,10.6,Boonsri,22-May-03,Magnesium
293639,11.6,Boonsri,22-May-03,Magnesium
294257,12.6,Boonsri,22-May-03,Magnesium
300480,15.8,Somchair,22-May-03,Magnesium
300854,24.8,Busarakhan,22-May-03,Magnesium
304320,20.1,Sakda,22-May-03,Magnesium
304659,26.9,Sakda,22-May-03,Magnesium
305004,20.1,Sakda,22-May-03,Magnesium
300484,0.11,Somchair,22-May-03,Manganese
300858,0.083,Busarakhan,22-May-03,Manganese
304324,0.02,Sakda,22-May-03,Manganese
304663,0.042,Sakda,22-May-03,Manganese
305008,0.034,Sakda,22-May-03,Manganese
293018,1.35,Boonsri,22-May-03,Nitrates
293636,1.03,Boonsri,22-May-03,Nitrates
294254,1.37,Boonsri,22-May-03,Nitrates
300476,1.64,Somchair,22-May-03,Nitrates
300850,1.67,Busarakhan,22-May-03,Nitrates
304316,0.73,Sakda,22-May-03,Nitrates
304655,1.73,Sakda,22-May-03,Nitrates
305000,1.83,Sakda,22-May-03,Nitrates
293017,0.045,Boonsri,22-May-03,Nitrites
293635,0.039,Boonsri,22-May-03,Nitrites
294253,0.069,Boonsri,22-May-03,Nitrites
300475,0.048,Somchair,22-May-03,Nitrites
300849,0.12,Busarakhan,22-May-03,Nitrites
304315,0.443,Sakda,22-May-03,Nitrites
304654,0.062,Sakda,22-May-03,Nitrites
304999,0.075,Sakda,22-May-03,Nitrites
293019,0.081,Boonsri,22-May-03,Orthophosphate-phosphorus
293637,0.094,Boonsri,22-May-03,Orthophosphate-phosphorus
294255,0.075,Boonsri,22-May-03,Orthophosphate-phosphorus
300477,0.022,Somchair,22-May-03,Orthophosphate-phosphorus
300851,0.017,Busarakhan,22-May-03,Orthophosphate-phosphorus
304317,0.005,Sakda,22-May-03,Orthophosphate-phosphorus
304656,0.005,Sakda,22-May-03,Orthophosphate-phosphorus
305001,0.005,Sakda,22-May-03,Orthophosphate-phosphorus
293023,27.2,Boonsri,22-May-03,Sulphates
293641,28.3,Boonsri,22-May-03,Sulphates
294259,33.8,Boonsri,22-May-03,Sulphates
300482,45.6,Somchair,22-May-03,Sulphates
300856,85.3,Busarakhan,22-May-03,Sulphates
304322,21.9,Sakda,22-May-03,Sulphates
304661,21.9,Sakda,22-May-03,Sulphates
305006,24.6,Sakda,22-May-03,Sulphates
300478,0.056,Somchair,22-May-03,Total phosphorus
300852,0.032,Busarakhan,22-May-03,Total phosphorus
304318,0.03,Sakda,22-May-03,Total phosphorus
304657,0.036,Sakda,22-May-03,Total phosphorus
305002,0.027,Sakda,22-May-03,Total phosphorus
298028,5.4,Kohsoom,24-May-03,Ammonium
298025,274.5,Kohsoom,24-May-03,Bicarbonates
298055,8.5,Kohsoom,24-May-03,Biochemical Oxygen
298035,90,Kohsoom,24-May-03,Calcium
298056,21.2,Kohsoom,24-May-03,Chemical Oxygen Demand (Cr)
298057,14.6,Kohsoom,24-May-03,Chemical Oxygen Demand (Mn)
298037,71,Kohsoom,24-May-03,Chlorides
298023,7.3,Kohsoom,24-May-03,Dissolved oxygen
298059,320,Kohsoom,24-May-03,Fecal coliforms
298060,0.92,Kohsoom,24-May-03,Fecal streptococci 
298039,0.708,Kohsoom,24-May-03,Iron
298036,27,Kohsoom,24-May-03,Magnesium
298041,0.349,Kohsoom,24-May-03,Manganese
298042,0.005,Kohsoom,24-May-03,Manganese
298030,3.75,Kohsoom,24-May-03,Nitrates
298029,0.08,Kohsoom,24-May-03,Nitrites
298031,0.15,Kohsoom,24-May-03,Orthophosphate-phosphorus
298034,6.5,Kohsoom,24-May-03,Potassium
298033,12.6,Kohsoom,24-May-03,Sodium
298038,122,Kohsoom,24-May-03,Sulphates
298058,320,Kohsoom,24-May-03,Total coliforms
298032,0.22,Kohsoom,24-May-03,Total phosphorus
298600,0.2,Chai,25-May-03,Ammonium
299282,0.15,Chai,25-May-03,Ammonium
299948,0.19,Chai,25-May-03,Ammonium
298597,187.8,Chai,25-May-03,Bicarbonates
299279,112.8,Chai,25-May-03,Bicarbonates
299945,175.6,Chai,25-May-03,Bicarbonates
298617,1.9,Chai,25-May-03,Biochemical Oxygen
299299,1.3,Chai,25-May-03,Biochemical Oxygen
299965,1.6,Chai,25-May-03,Biochemical Oxygen
298605,59.3,Chai,25-May-03,Calcium
299287,51.9,Chai,25-May-03,Calcium
299953,55.6,Chai,25-May-03,Calcium
298618,10,Chai,25-May-03,Chemical Oxygen Demand (Cr)
299300,10,Chai,25-May-03,Chemical Oxygen Demand (Cr)
299966,11,Chai,25-May-03,Chemical Oxygen Demand (Cr)
298619,3.2,Chai,25-May-03,Chemical Oxygen Demand (Mn)
299301,3,Chai,25-May-03,Chemical Oxygen Demand (Mn)
299967,3.5,Chai,25-May-03,Chemical Oxygen Demand (Mn)
298607,28.4,Chai,25-May-03,Chlorides
299289,21.3,Chai,25-May-03,Chlorides
299955,28.4,Chai,25-May-03,Chlorides
298595,8.7,Chai,25-May-03,Dissolved oxygen
299277,8.5,Chai,25-May-03,Dissolved oxygen
299943,8.4,Chai,25-May-03,Dissolved oxygen
298609,0.632,Chai,25-May-03,Iron
299291,1.065,Chai,25-May-03,Iron
299957,0.89,Chai,25-May-03,Iron
298606,8.9,Chai,25-May-03,Magnesium
299288,11.1,Chai,25-May-03,Magnesium
299954,13.6,Chai,25-May-03,Magnesium
298610,0.105,Chai,25-May-03,Manganese
299292,0.072,Chai,25-May-03,Manganese
299958,0.046,Chai,25-May-03,Manganese
298602,2.63,Chai,25-May-03,Nitrates
299284,1.69,Chai,25-May-03,Nitrates
299950,1.67,Chai,25-May-03,Nitrates
298601,0.018,Chai,25-May-03,Nitrites
299283,0.026,Chai,25-May-03,Nitrites
299949,0.014,Chai,25-May-03,Nitrites
298603,0.033,Chai,25-May-03,Orthophosphate-phosphorus
299285,0.011,Chai,25-May-03,Orthophosphate-phosphorus
299951,0.021,Chai,25-May-03,Orthophosphate-phosphorus
298608,39.4,Chai,25-May-03,Sulphates
299290,28.8,Chai,25-May-03,Sulphates
299956,28.4,Chai,25-May-03,Sulphates
298604,0.058,Chai,25-May-03,Total phosphorus
299286,0.029,Chai,25-May-03,Total phosphorus
299952,0.042,Chai,25-May-03,Total phosphorus
293034,0.582,Boonsri,6-Jun-03,Ammonium
293652,0.675,Boonsri,6-Jun-03,Ammonium
294270,0.745,Boonsri,6-Jun-03,Ammonium
293061,0.028,Boonsri,6-Jun-03,Anionic active surfactants
293679,0.027,Boonsri,6-Jun-03,Anionic active surfactants
294297,0.033,Boonsri,6-Jun-03,Anionic active surfactants
293031,164.7,Boonsri,6-Jun-03,Bicarbonates
293649,164.7,Boonsri,6-Jun-03,Bicarbonates
294267,164.7,Boonsri,6-Jun-03,Bicarbonates
293058,3.85,Boonsri,6-Jun-03,Biochemical Oxygen
293676,3.26,Boonsri,6-Jun-03,Biochemical Oxygen
294294,3.63,Boonsri,6-Jun-03,Biochemical Oxygen
293039,44.44,Boonsri,6-Jun-03,Calcium
293657,41.26,Boonsri,6-Jun-03,Calcium
294275,41.26,Boonsri,6-Jun-03,Calcium
293059,9.9,Boonsri,6-Jun-03,Chemical Oxygen Demand (Cr)
293677,7.92,Boonsri,6-Jun-03,Chemical Oxygen Demand (Cr)
294295,8.9,Boonsri,6-Jun-03,Chemical Oxygen Demand (Cr)
293060,4.19,Boonsri,6-Jun-03,Chemical Oxygen Demand (Mn)
293678,3.4,Boonsri,6-Jun-03,Chemical Oxygen Demand (Mn)
294296,3.79,Boonsri,6-Jun-03,Chemical Oxygen Demand (Mn)
293041,17.55,Boonsri,6-Jun-03,Chlorides
293659,18.25,Boonsri,6-Jun-03,Chlorides
294277,18.25,Boonsri,6-Jun-03,Chlorides
293029,7.49,Boonsri,6-Jun-03,Dissolved oxygen
293647,6.78,Boonsri,6-Jun-03,Dissolved oxygen
294265,6.55,Boonsri,6-Jun-03,Dissolved oxygen
293064,0.22,Boonsri,6-Jun-03,Fecal coliforms
293682,0.17,Boonsri,6-Jun-03,Fecal coliforms
294300,2.6,Boonsri,6-Jun-03,Fecal coliforms
293065,0,Boonsri,6-Jun-03,Fecal streptococci 
293683,0,Boonsri,6-Jun-03,Fecal streptococci 
294301,0,Boonsri,6-Jun-03,Fecal streptococci 
293043,0.414,Boonsri,6-Jun-03,Iron
293661,0.181,Boonsri,6-Jun-03,Iron
294279,0.146,Boonsri,6-Jun-03,Iron
293040,9.7,Boonsri,6-Jun-03,Magnesium
293658,11.64,Boonsri,6-Jun-03,Magnesium
294276,11.64,Boonsri,6-Jun-03,Magnesium
293045,1.606,Boonsri,6-Jun-03,Manganese
293046,0.04,Boonsri,6-Jun-03,Manganese
293663,2.801,Boonsri,6-Jun-03,Manganese
293664,0.046,Boonsri,6-Jun-03,Manganese
294281,0.469,Boonsri,6-Jun-03,Manganese
294282,0.038,Boonsri,6-Jun-03,Manganese
293036,0.72,Boonsri,6-Jun-03,Nitrates
293654,0.495,Boonsri,6-Jun-03,Nitrates
294272,0.607,Boonsri,6-Jun-03,Nitrates
293035,0.021,Boonsri,6-Jun-03,Nitrites
293653,0.033,Boonsri,6-Jun-03,Nitrites
294271,0.072,Boonsri,6-Jun-03,Nitrites
293037,0.09,Boonsri,6-Jun-03,Orthophosphate-phosphorus
293655,0.006,Boonsri,6-Jun-03,Orthophosphate-phosphorus
294273,0.082,Boonsri,6-Jun-03,Orthophosphate-phosphorus
293042,29.4,Boonsri,6-Jun-03,Sulphates
293660,26.2,Boonsri,6-Jun-03,Sulphates
294278,27.5,Boonsri,6-Jun-03,Sulphates
293063,3.2,Boonsri,6-Jun-03,Total coliforms
293681,11,Boonsri,6-Jun-03,Total coliforms
294299,160,Boonsri,6-Jun-03,Total coliforms
293038,0.182,Boonsri,6-Jun-03,Total phosphorus
293656,0.182,Boonsri,6-Jun-03,Total phosphorus
294274,0.176,Boonsri,6-Jun-03,Total phosphorus
298627,0.42,Chai,13-Jun-03,Ammonium
299309,0.248,Chai,13-Jun-03,Ammonium
299975,0.262,Chai,13-Jun-03,Ammonium
298624,175.6,Chai,13-Jun-03,Bicarbonates
299306,175.6,Chai,13-Jun-03,Bicarbonates
299972,175.6,Chai,13-Jun-03,Bicarbonates
298651,1.76,Chai,13-Jun-03,Biochemical Oxygen
299333,1.31,Chai,13-Jun-03,Biochemical Oxygen
299999,1.37,Chai,13-Jun-03,Biochemical Oxygen
298632,48.2,Chai,13-Jun-03,Calcium
299314,48.2,Chai,13-Jun-03,Calcium
299980,44.5,Chai,13-Jun-03,Calcium
298652,10,Chai,13-Jun-03,Chemical Oxygen Demand (Cr)
299334,11,Chai,13-Jun-03,Chemical Oxygen Demand (Cr)
300000,10,Chai,13-Jun-03,Chemical Oxygen Demand (Cr)
298653,2.4,Chai,13-Jun-03,Chemical Oxygen Demand (Mn)
299335,2.1,Chai,13-Jun-03,Chemical Oxygen Demand (Mn)
300001,2.2,Chai,13-Jun-03,Chemical Oxygen Demand (Mn)
298634,49.7,Chai,13-Jun-03,Chlorides
299316,49.7,Chai,13-Jun-03,Chlorides
299982,42.6,Chai,13-Jun-03,Chlorides
298622,8.54,Chai,13-Jun-03,Dissolved oxygen
299304,8.62,Chai,13-Jun-03,Dissolved oxygen
299970,7.99,Chai,13-Jun-03,Dissolved oxygen
298656,0.02,Chai,13-Jun-03,Fecal streptococci 
299338,0.02,Chai,13-Jun-03,Fecal streptococci 
300004,0.02,Chai,13-Jun-03,Fecal streptococci 
298636,0.18,Chai,13-Jun-03,Iron
299318,0.44,Chai,13-Jun-03,Iron
299984,1.131,Chai,13-Jun-03,Iron
298633,17.99,Chai,13-Jun-03,Magnesium
299315,15.8,Chai,13-Jun-03,Magnesium
299981,17.99,Chai,13-Jun-03,Magnesium
298638,0.027,Chai,13-Jun-03,Manganese
298639,0.013,Chai,13-Jun-03,Manganese
299320,0.058,Chai,13-Jun-03,Manganese
299321,0.017,Chai,13-Jun-03,Manganese
299986,0.09,Chai,13-Jun-03,Manganese
299987,0.016,Chai,13-Jun-03,Manganese
298629,1.37,Chai,13-Jun-03,Nitrates
299311,1.36,Chai,13-Jun-03,Nitrates
299977,1.24,Chai,13-Jun-03,Nitrates
298628,0.034,Chai,13-Jun-03,Nitrites
299310,0.019,Chai,13-Jun-03,Nitrites
299976,0.023,Chai,13-Jun-03,Nitrites
298630,0,Chai,13-Jun-03,Orthophosphate-phosphorus
299312,0.005,Chai,13-Jun-03,Orthophosphate-phosphorus
299978,0,Chai,13-Jun-03,Orthophosphate-phosphorus
298635,25.67,Chai,13-Jun-03,Sulphates
299317,27.86,Chai,13-Jun-03,Sulphates
299983,18.79,Chai,13-Jun-03,Sulphates
298655,160,Chai,13-Jun-03,Total coliforms
299337,35,Chai,13-Jun-03,Total coliforms
300003,13,Chai,13-Jun-03,Total coliforms
298631,0.0078,Chai,13-Jun-03,Total phosphorus
299313,0.009,Chai,13-Jun-03,Total phosphorus
299979,0.006,Chai,13-Jun-03,Total phosphorus
293073,0.38,Boonsri,19-Jun-03,Ammonium
293691,0.32,Boonsri,19-Jun-03,Ammonium
294309,0.37,Boonsri,19-Jun-03,Ammonium
293070,164.7,Boonsri,19-Jun-03,Bicarbonates
293688,164.7,Boonsri,19-Jun-03,Bicarbonates
294306,164.7,Boonsri,19-Jun-03,Bicarbonates
293097,4.2,Boonsri,19-Jun-03,Biochemical Oxygen
293715,3.3,Boonsri,19-Jun-03,Biochemical Oxygen
294333,4.2,Boonsri,19-Jun-03,Biochemical Oxygen
293078,51.3,Boonsri,19-Jun-03,Calcium
293696,46.4,Boonsri,19-Jun-03,Calcium
294314,46.4,Boonsri,19-Jun-03,Calcium
293098,12.1,Boonsri,19-Jun-03,Chemical Oxygen Demand (Cr)
293716,10.1,Boonsri,19-Jun-03,Chemical Oxygen Demand (Cr)
294334,11.1,Boonsri,19-Jun-03,Chemical Oxygen Demand (Cr)
293099,5.8,Boonsri,19-Jun-03,Chemical Oxygen Demand (Mn)
293717,5.4,Boonsri,19-Jun-03,Chemical Oxygen Demand (Mn)
294335,5.8,Boonsri,19-Jun-03,Chemical Oxygen Demand (Mn)
293080,17.5,Boonsri,19-Jun-03,Chlorides
293698,19.2,Boonsri,19-Jun-03,Chlorides
294316,19.2,Boonsri,19-Jun-03,Chlorides
293068,6.6,Boonsri,19-Jun-03,Dissolved oxygen
293686,7.4,Boonsri,19-Jun-03,Dissolved oxygen
294304,6.8,Boonsri,19-Jun-03,Dissolved oxygen
293101,7,Boonsri,19-Jun-03,Fecal coliforms
293719,2.6,Boonsri,19-Jun-03,Fecal coliforms
294337,7,Boonsri,19-Jun-03,Fecal coliforms
293102,0,Boonsri,19-Jun-03,Fecal streptococci 
293720,0,Boonsri,19-Jun-03,Fecal streptococci 
294338,0,Boonsri,19-Jun-03,Fecal streptococci 
293082,0.204,Boonsri,19-Jun-03,Iron
293700,0.599,Boonsri,19-Jun-03,Iron
294318,0.138,Boonsri,19-Jun-03,Iron
293079,7.7,Boonsri,19-Jun-03,Magnesium
293697,7.7,Boonsri,19-Jun-03,Magnesium
294315,7.7,Boonsri,19-Jun-03,Magnesium
293084,3.85,Boonsri,19-Jun-03,Manganese
293085,0.121,Boonsri,19-Jun-03,Manganese
293702,1.87,Boonsri,19-Jun-03,Manganese
293703,0.08,Boonsri,19-Jun-03,Manganese
294320,2.83,Boonsri,19-Jun-03,Manganese
294321,0.063,Boonsri,19-Jun-03,Manganese
293075,0.96,Boonsri,19-Jun-03,Nitrates
293693,0.94,Boonsri,19-Jun-03,Nitrates
294311,0.99,Boonsri,19-Jun-03,Nitrates
293074,0.042,Boonsri,19-Jun-03,Nitrites
293692,0.042,Boonsri,19-Jun-03,Nitrites
294310,0.042,Boonsri,19-Jun-03,Nitrites
293076,0.072,Boonsri,19-Jun-03,Orthophosphate-phosphorus
293694,0.088,Boonsri,19-Jun-03,Orthophosphate-phosphorus
294312,0.088,Boonsri,19-Jun-03,Orthophosphate-phosphorus
293081,38.2,Boonsri,19-Jun-03,Sulphates
293699,36.1,Boonsri,19-Jun-03,Sulphates
294317,37.2,Boonsri,19-Jun-03,Sulphates
293100,35,Boonsri,19-Jun-03,Total coliforms
293718,54,Boonsri,19-Jun-03,Total coliforms
294336,35,Boonsri,19-Jun-03,Total coliforms
293077,0.089,Boonsri,19-Jun-03,Total phosphorus
293695,0.098,Boonsri,19-Jun-03,Total phosphorus
294313,0.092,Boonsri,19-Jun-03,Total phosphorus
298068,2.5,Kohsoom,21-Jun-03,Ammonium
298664,0.59,Chai,21-Jun-03,Ammonium
299346,0.4,Chai,21-Jun-03,Ammonium
300012,0.36,Chai,21-Jun-03,Ammonium
298065,231.8,Kohsoom,21-Jun-03,Bicarbonates
298661,163.4,Chai,21-Jun-03,Bicarbonates
299343,163.4,Chai,21-Jun-03,Bicarbonates
300009,150.6,Chai,21-Jun-03,Bicarbonates
298094,5.1,Kohsoom,21-Jun-03,Biochemical Oxygen
298688,0.86,Chai,21-Jun-03,Biochemical Oxygen
299370,1.2,Chai,21-Jun-03,Biochemical Oxygen
300036,0.87,Chai,21-Jun-03,Biochemical Oxygen
298075,76.8,Kohsoom,21-Jun-03,Calcium
298669,50.5,Chai,21-Jun-03,Calcium
299351,54.4,Chai,21-Jun-03,Calcium
300017,50.5,Chai,21-Jun-03,Calcium
298095,15.2,Kohsoom,21-Jun-03,Chemical Oxygen Demand (Cr)
298689,18,Chai,21-Jun-03,Chemical Oxygen Demand (Cr)
299371,17,Chai,21-Jun-03,Chemical Oxygen Demand (Cr)
300037,15,Chai,21-Jun-03,Chemical Oxygen Demand (Cr)
298096,8.4,Kohsoom,21-Jun-03,Chemical Oxygen Demand (Mn)
298690,2.8,Chai,21-Jun-03,Chemical Oxygen Demand (Mn)
299372,2.6,Chai,21-Jun-03,Chemical Oxygen Demand (Mn)
300038,2.6,Chai,21-Jun-03,Chemical Oxygen Demand (Mn)
298077,60.3,Kohsoom,21-Jun-03,Chlorides
298671,28.4,Chai,21-Jun-03,Chlorides
299353,35.5,Chai,21-Jun-03,Chlorides
300019,28.4,Chai,21-Jun-03,Chlorides
298063,7.7,Kohsoom,21-Jun-03,Dissolved oxygen
298659,6.9,Chai,21-Jun-03,Dissolved oxygen
299341,7.3,Chai,21-Jun-03,Dissolved oxygen
300007,7.1,Chai,21-Jun-03,Dissolved oxygen
298098,3.5,Kohsoom,21-Jun-03,Fecal coliforms
298099,0.06,Kohsoom,21-Jun-03,Fecal streptococci 
298693,0.098,Chai,21-Jun-03,Fecal streptococci 
299375,0.02,Chai,21-Jun-03,Fecal streptococci 
300041,0.018,Chai,21-Jun-03,Fecal streptococci 
298079,0.284,Kohsoom,21-Jun-03,Iron
298673,0.077,Chai,21-Jun-03,Iron
299355,0.539,Chai,21-Jun-03,Iron
300021,0.58,Chai,21-Jun-03,Iron
298691,1.97,Chai,21-Jun-03,Macrozoobenthos
299373,1.71,Chai,21-Jun-03,Macrozoobenthos
300039,1.96,Chai,21-Jun-03,Macrozoobenthos
298076,24,Kohsoom,21-Jun-03,Magnesium
298670,18.7,Chai,21-Jun-03,Magnesium
299352,16.5,Chai,21-Jun-03,Magnesium
300018,16.5,Chai,21-Jun-03,Magnesium
298081,0.173,Kohsoom,21-Jun-03,Manganese
298082,0.123,Kohsoom,21-Jun-03,Manganese
298675,0.019,Chai,21-Jun-03,Manganese
298676,0.019,Chai,21-Jun-03,Manganese
299357,0.055,Chai,21-Jun-03,Manganese
299358,0.014,Chai,21-Jun-03,Manganese
300023,0.058,Chai,21-Jun-03,Manganese
300024,0.016,Chai,21-Jun-03,Manganese
298070,2.4,Kohsoom,21-Jun-03,Nitrates
298666,1.4,Chai,21-Jun-03,Nitrates
299348,1.47,Chai,21-Jun-03,Nitrates
300014,1.49,Chai,21-Jun-03,Nitrates
298069,0.06,Kohsoom,21-Jun-03,Nitrites
298665,0.038,Chai,21-Jun-03,Nitrites
299347,0.026,Chai,21-Jun-03,Nitrites
300013,0.022,Chai,21-Jun-03,Nitrites
298071,0.17,Kohsoom,21-Jun-03,Orthophosphate-phosphorus
298667,0.012,Chai,21-Jun-03,Orthophosphate-phosphorus
299349,0.035,Chai,21-Jun-03,Orthophosphate-phosphorus
300015,0.037,Chai,21-Jun-03,Orthophosphate-phosphorus
298074,5.9,Kohsoom,21-Jun-03,Potassium
